rank_emul	user	Psi_emul	out_deg	in_deg	R_tweet	R_rtweet
11298	940279	2.4913951918129987e-06	102	3	6.663254318940589e-08	2.8556804224031098e-08
11299	969812	2.4913040856652166e-06	75	0	1.90378694826874e-08	0.0
11300	1269642	2.4908549798514117e-06	66	0	2.8556804224031098e-08	0.0
11301	1227756	2.4897228441554356e-06	100	3	4.75946737067185e-08	2.8556804224031098e-08
11302	563884	2.4893114572665223e-06	115	1	6.663254318940589e-08	1.90378694826874e-08
11303	1490043	2.4890591245453693e-06	273	50	4.75946737067185e-08	5.71136084480622e-07
11304	892763	2.4885441508254555e-06	61	6	2.8556804224031098e-08	1.427840211201555e-07
11305	1450000	2.4879731915151553e-06	229	57	9.5189347413437e-09	7.139201056007774e-07
11306	623928	2.487658618663281e-06	68	4	9.5189347413437e-09	3.80757389653748e-08
11307	1572164	2.4872329407531357e-06	118	2	2.8556804224031098e-08	1.90378694826874e-08
11308	359705	2.4867876685962953e-06	373	50	9.5189347413437e-09	4.854656718085287e-07
11309	1458624	2.4866805746791043e-06	196	28	9.5189347413437e-09	2.85568042240311e-07
11310	1047585	2.486662002740932e-06	142	49	9.5189347413437e-09	5.806550192219657e-07
11311	512055	2.48591506437732e-06	73	21	9.5189347413437e-09	2.570112380162799e-07
11312	242691	2.4839507411458648e-06	285	72	9.5189347413437e-09	8.091094530142145e-07
11313	1730370	2.483778283377465e-06	92	3	5.7113608448062197e-08	2.8556804224031098e-08
11314	1148483	2.48341791962298e-06	33	2	1.90378694826874e-08	3.80757389653748e-08
11315	167338	2.4830593733058677e-06	115	0	5.7113608448062197e-08	0.0
11316	1005493	2.4826706049930365e-06	144	2	9.5189347413437e-09	1.90378694826874e-08
11317	760278	2.482658841345653e-06	48	0	7.61514779307496e-08	0.0
11318	928663	2.4813686950885346e-06	239	98	9.5189347413437e-09	1.2850561900813995e-06
11319	1058249	2.4806376309044918e-06	18	3	9.5189347413437e-09	2.8556804224031098e-08
11320	905552	2.479815346982835e-06	26	7	2.8556804224031098e-08	1.0470828215478069e-07
11321	444618	2.479750423292236e-06	92	6	4.75946737067185e-08	7.61514779307496e-08
11322	236645	2.4795623753188566e-06	153	13	4.75946737067185e-08	1.713408253441866e-07
11323	365229	2.4795036422743154e-06	45	3	5.7113608448062197e-08	8.56704126720933e-08
11324	232998	2.4794216801083277e-06	76	22	1.90378694826874e-08	2.2845443379224879e-07
11325	1774930	2.479152727774306e-06	113	5	1.90378694826874e-08	4.75946737067185e-08
11326	22424	2.47806900264653e-06	55	30	9.5189347413437e-09	3.141248464643421e-07
11327	514346	2.476606043652771e-06	100	78	1.90378694826874e-08	9.042988004276514e-07
11328	611034	2.476195650674924e-06	50	2	3.80757389653748e-08	1.90378694826874e-08
11329	1701066	2.475290822439372e-06	66	0	1.90378694826874e-08	0.0
11330	46173	2.474244539361265e-06	213	18	9.5189347413437e-09	6.948822361180901e-07
11331	696320	2.473934339718069e-06	132	7	9.5189347413437e-09	6.663254318940589e-08
11332	1181773	2.4736805729252378e-06	20	0	3.80757389653748e-08	0.0
11333	449751	2.4734462796899055e-06	149	5	1.90378694826874e-08	1.427840211201555e-07
11334	813724	2.472653557523048e-06	76	43	9.5189347413437e-09	4.093141938777791e-07
11335	344293	2.4713936971559325e-06	14	1	9.5189347413437e-09	9.5189347413437e-09
11336	1034962	2.470133212044721e-06	33	1	1.90378694826874e-08	9.5189347413437e-09
11337	768072	2.4698531776023304e-06	114	3	9.5189347413437e-09	2.8556804224031098e-08
11338	1185091	2.469036786153413e-06	60	2	9.5189347413437e-09	4.75946737067185e-08
11339	201713	2.468730242683064e-06	41	0	1.90378694826874e-08	0.0
11340	1483208	2.4680054898342815e-06	98	43	3.80757389653748e-08	5.045035412912161e-07
11341	1080610	2.4672326671868066e-06	131	1	9.5189347413437e-09	9.5189347413437e-09
11342	363854	2.4664313973847983e-06	167	2	1.8085976008553029e-07	1.90378694826874e-08
11343	447757	2.4656028589228e-06	26	41	1.90378694826874e-08	6.282496929286842e-07
11344	788414	2.4652273096271233e-06	15	0	9.5189347413437e-09	0.0
11345	235850	2.463870933396292e-06	44	22	2.8556804224031098e-08	2.2845443379224879e-07
11346	245015	2.463144490898701e-06	324	33	1.90378694826874e-08	3.712384549124043e-07
11347	742083	2.4628815233291614e-06	90	0	8.56704126720933e-08	0.0
11348	1119047	2.4617933539990527e-06	70	6	9.5189347413437e-09	1.0470828215478069e-07
11349	1023089	2.4609891876562266e-06	50	0	3.80757389653748e-08	0.0
11350	947476	2.45943020265492e-06	181	0	3.80757389653748e-08	0.0
11351	1231735	2.4589773057803408e-06	165	3	3.80757389653748e-08	2.8556804224031098e-08
11352	1680788	2.458398480373905e-06	44	0	2.8556804224031098e-08	0.0
11353	744504	2.4583069127674156e-06	11	1	9.5189347413437e-09	2.8556804224031098e-08
11354	1104621	2.4572743882581837e-06	20	2	1.90378694826874e-08	1.90378694826874e-08
11355	1125389	2.457091750000739e-06	81	14	1.90378694826874e-08	1.523029558614992e-07
11356	38350	2.457036673129042e-06	180	104	9.5189347413437e-09	1.1517911037025877e-06
11357	169111	2.4559866628844442e-06	293	2	3.80757389653748e-08	1.90378694826874e-08
11358	13677	2.4557852042110573e-06	82	20	2.8556804224031098e-08	2.0941656430956138e-07
11359	491330	2.4547363511629097e-06	122	45	2.8556804224031098e-08	4.378709981018102e-07
11360	900403	2.4538488666754306e-06	91	61	9.5189347413437e-08	1.0566017562891506e-06
11361	221391	2.453564054360567e-06	265	29	1.90378694826874e-08	3.6171952017106057e-07
11362	1352405	2.453034754122595e-06	33	3	9.5189347413437e-09	7.61514779307496e-08
11363	415028	2.452792190127333e-06	64	0	9.5189347413437e-09	0.0
11364	1374530	2.4511204033195857e-06	64	5	1.90378694826874e-08	5.7113608448062197e-08
11365	1044156	2.4508769944999204e-06	312	33	5.7113608448062197e-08	3.522005854297169e-07
11366	949076	2.4506137003595985e-06	8	1	9.5189347413437e-09	9.5189347413437e-09
11367	1400620	2.450225223120721e-06	20	1	1.90378694826874e-08	9.5189347413437e-09
11368	241374	2.4500722034129948e-06	41	8	9.5189347413437e-09	7.61514779307496e-08
11369	529714	2.4499260558903424e-06	92	18	7.61514779307496e-08	1.90378694826874e-07
11370	1509979	2.449467841591568e-06	140	50	9.5189347413437e-08	5.045035412912161e-07
11371	120500	2.44863661247033e-06	161	21	9.5189347413437e-09	2.0941656430956138e-07
11372	968928	2.448115377110711e-06	16	15	9.5189347413437e-09	1.523029558614992e-07
11373	541938	2.4479330796227748e-06	35	14	1.90378694826874e-08	1.3326508637881179e-07
11374	591720	2.446891709305068e-06	183	19	9.5189347413437e-09	1.8085976008553029e-07
11375	573860	2.4468406932700067e-06	190	3	9.5189347413437e-09	3.80757389653748e-08
11376	865629	2.4465343414825065e-06	11	2	9.5189347413437e-09	1.90378694826874e-08
11377	579834	2.445746063517982e-06	134	3	9.5189347413437e-09	5.7113608448062197e-08
11378	1498161	2.4454333790971263e-06	65	37	9.5189347413437e-09	3.997952591364354e-07
11379	1064955	2.4448959003909684e-06	5	33	9.5189347413437e-09	3.426816506883732e-07
11380	296756	2.4446988078269008e-06	171	4	2.8556804224031098e-08	3.80757389653748e-08
11381	1002331	2.444345564735255e-06	49	3	9.5189347413437e-09	2.8556804224031098e-08
11382	830522	2.443480116675946e-06	8	43	9.5189347413437e-09	4.473899328431539e-07
11383	347084	2.4431066758916e-06	143	15	3.80757389653748e-08	2.0941656430956138e-07
11384	1145593	2.4430471264201125e-06	59	6	9.5189347413437e-09	6.663254318940589e-08
11385	1052720	2.4421910566216314e-06	83	1	9.5189347413437e-09	2.8556804224031098e-08
11386	1629898	2.4420966918654337e-06	93	0	1.3326508637881179e-07	0.0
11387	472839	2.442068805560713e-06	39	1	9.5189347413437e-09	9.5189347413437e-09
11388	438934	2.441899570903909e-06	48	2	9.5189347413437e-09	2.8556804224031098e-08
11389	1125947	2.441609199786449e-06	14	2	2.8556804224031098e-08	3.046059117229984e-07
11390	1508527	2.4407512415569462e-06	74	4	9.5189347413437e-09	1.3326508637881179e-07
11391	1055794	2.440696803628076e-06	264	1	5.7113608448062197e-08	9.5189347413437e-09
11392	1180188	2.4404015552470378e-06	75	0	9.5189347413437e-09	0.0
11393	358671	2.4394178885659836e-06	54	0	2.0941656430956138e-07	0.0
11394	292929	2.4393431464539433e-06	74	3	9.5189347413437e-08	2.8556804224031098e-08
11395	1676670	2.438660407645725e-06	11	1	9.5189347413437e-09	9.5189347413437e-09
11396	1612989	2.438350555871405e-06	162	9	1.90378694826874e-08	1.523029558614992e-07
11397	1664787	2.43798096294275e-06	105	5	1.90378694826874e-08	4.75946737067185e-08
11398	561809	2.4365310525813952e-06	42	11	9.5189347413437e-09	1.3326508637881179e-07
11399	134505	2.4361450885176374e-06	33	5	2.8556804224031098e-08	2.474923032749362e-07
11400	122717	2.4349490585389498e-06	57	21	7.61514779307496e-08	2.474923032749362e-07
11401	1763386	2.4348756866043037e-06	103	1	2.8556804224031098e-08	1.90378694826874e-08
11402	986658	2.434319863139643e-06	42	7	1.90378694826874e-08	9.5189347413437e-08
11403	1324655	2.43390012739779e-06	13	5	9.5189347413437e-09	4.75946737067185e-08
11404	1303513	2.433869181266865e-06	96	13	9.5189347413437e-09	1.237461516374681e-07
11405	1041869	2.4333985643778793e-06	116	1	1.90378694826874e-08	1.90378694826874e-08
11406	1196870	2.433102094906104e-06	17	0	3.80757389653748e-08	0.0
11407	1751789	2.432953632990545e-06	44	8	1.90378694826874e-08	8.56704126720933e-08
11408	1044564	2.430535014309656e-06	53	2	3.80757389653748e-08	1.90378694826874e-08
11409	1599181	2.4291164689417467e-06	128	13	9.5189347413437e-09	1.3326508637881179e-07
11410	1628727	2.4288341840007347e-06	122	0	8.56704126720933e-08	0.0
11411	112104	2.4286104830176004e-06	23	17	1.90378694826874e-08	1.618218906028429e-07
11412	373610	2.428253619249934e-06	91	16	3.80757389653748e-08	1.998976295682177e-07
11413	172168	2.4278408053887085e-06	148	3	1.90378694826874e-08	2.8556804224031098e-08
11414	300337	2.4277710257326243e-06	17	96	2.8556804224031098e-08	1.5420674280976794e-06
11415	1004940	2.4274528251053628e-06	7	39	9.5189347413437e-09	4.75946737067185e-07
11416	1308694	2.4274511070590944e-06	57	0	6.663254318940589e-08	0.0
11417	894578	2.4270736409349364e-06	67	57	9.5189347413437e-09	6.187307581873405e-07
11418	1310487	2.4266978857576822e-06	23	2	3.80757389653748e-08	1.90378694826874e-08
11419	827329	2.4255426984243758e-06	20	1	9.5189347413437e-09	9.5189347413437e-09
11420	1030464	2.425386398810137e-06	116	13	3.80757389653748e-08	1.427840211201555e-07
11421	1359709	2.4248035551632545e-06	26	0	8.56704126720933e-08	0.0
11422	1423632	2.424633525377599e-06	87	3	9.5189347413437e-09	4.75946737067185e-08
11423	1125758	2.424174459155055e-06	91	15	1.90378694826874e-08	1.523029558614992e-07
11424	1779901	2.4236907794349407e-06	334	20	9.5189347413437e-09	5.140224760325598e-07
11425	280058	2.4226645449628713e-06	140	0	8.56704126720933e-08	0.0
11426	98110	2.4226398888691098e-06	20	15	2.8556804224031098e-08	1.713408253441866e-07
11427	1740247	2.421883430257374e-06	101	19	4.75946737067185e-08	1.90378694826874e-07
11428	37814	2.421385977769651e-06	297	51	8.56704126720933e-08	5.520982149979346e-07
11429	1126169	2.421263023871623e-06	72	4	2.8556804224031098e-08	5.7113608448062197e-08
11430	1527149	2.420997088767616e-06	168	124	9.5189347413437e-09	1.3231319290467742e-06
11431	1779842	2.4199785855037604e-06	219	0	1.90378694826874e-08	0.0
11432	1280369	2.4196795886581335e-06	17	60	1.90378694826874e-08	7.519958445661523e-07
11433	1153977	2.419413277287797e-06	40	8	9.5189347413437e-09	1.3326508637881179e-07
11434	1201439	2.4187025172869285e-06	13	45	1.90378694826874e-08	6.282496929286842e-07
11435	1502069	2.4186965751186373e-06	122	17	2.8556804224031098e-08	2.474923032749362e-07
11436	1281448	2.418033125284433e-06	18	16	9.5189347413437e-09	3.9027632439509167e-07
11437	303816	2.4171102717617907e-06	37	6	1.90378694826874e-08	7.61514779307496e-08
11438	592285	2.416679695289971e-06	19	0	1.90378694826874e-08	0.0
11439	1562062	2.4166238658856114e-06	47	5	1.90378694826874e-08	4.75946737067185e-08
11440	193295	2.4158540675675184e-06	214	83	9.5189347413437e-09	1.0375638868064633e-06
11441	1157827	2.4153852539171804e-06	122	0	5.7113608448062197e-08	0.0
11442	219381	2.4152491945918305e-06	29	0	9.5189347413437e-09	0.0
11443	426759	2.41521073023364e-06	29	0	6.663254318940589e-08	0.0
11444	1782616	2.4152082028597898e-06	22	0	9.5189347413437e-09	0.0
11445	1384257	2.4147503222311593e-06	7	5	9.5189347413437e-09	6.663254318940589e-08
11446	704954	2.4139095089675167e-06	69	0	1.0470828215478069e-07	0.0
11447	1384305	2.412851959197556e-06	52	10	2.8556804224031098e-08	1.1422721689612439e-07
11448	925336	2.4120649733174142e-06	85	31	8.56704126720933e-08	3.997952591364354e-07
11449	668990	2.410424182336145e-06	104	19	1.90378694826874e-08	1.998976295682177e-07
11450	469643	2.410340920986409e-06	148	70	9.5189347413437e-09	8.471851919795892e-07
11451	579124	2.4099604518309643e-06	18	1	1.90378694826874e-08	3.80757389653748e-08
11452	809749	2.4092204566460734e-06	11	11	1.90378694826874e-08	1.1422721689612439e-07
11453	1388582	2.4089007509534862e-06	18	3	9.5189347413437e-09	4.75946737067185e-08
11454	1581338	2.4087837108262892e-06	76	3	6.663254318940589e-08	3.80757389653748e-08
11455	109896	2.4087589766395175e-06	189	1	9.5189347413437e-08	9.5189347413437e-09
11456	810463	2.4085016814624075e-06	14	40	9.5189347413437e-09	4.283520633604665e-07
11457	831731	2.40846739863005e-06	226	14	3.80757389653748e-08	1.90378694826874e-07
11458	348740	2.4081218228523303e-06	37	38	9.5189347413437e-09	3.80757389653748e-07
11459	1711635	2.4080222968579623e-06	262	5	1.90378694826874e-08	4.75946737067185e-08
11460	1036939	2.4070077195428064e-06	22	4	9.5189347413437e-09	3.80757389653748e-08
11461	65469	2.406793744689375e-06	43	0	1.90378694826874e-08	0.0
11462	216177	2.4063161846216692e-06	72	17	2.8556804224031098e-08	2.0941656430956138e-07
11463	1583547	2.4060261613730836e-06	78	72	9.5189347413437e-09	9.423745393930263e-07
11464	885053	2.403867727310755e-06	14	7	9.5189347413437e-09	6.663254318940589e-08
11465	1217000	2.4016364466667723e-06	223	75	9.5189347413437e-09	7.61514779307496e-07
11466	738279	2.4013852711420746e-06	110	2	1.1422721689612439e-07	1.90378694826874e-08
11467	288582	2.4007447806534562e-06	181	8	1.90378694826874e-08	7.61514779307496e-08
11468	1344186	2.400358348031627e-06	159	9	9.5189347413437e-09	8.56704126720933e-08
11469	632534	2.399384222896791e-06	40	1	9.5189347413437e-09	9.5189347413437e-09
11470	548335	2.3991710573709405e-06	27	0	9.5189347413437e-09	0.0
11471	52812	2.399115313158957e-06	108	2	9.5189347413437e-09	1.90378694826874e-08
11472	1711245	2.398882375902291e-06	44	3	1.90378694826874e-08	2.8556804224031098e-08
11473	648442	2.3988713718869354e-06	15	23	9.5189347413437e-09	2.6653017275762357e-07
11474	1111641	2.3974396642967885e-06	83	4	9.5189347413437e-09	4.75946737067185e-08
11475	695761	2.396383804175637e-06	26	10	1.90378694826874e-08	1.427840211201555e-07
11476	1744443	2.396369406663934e-06	45	2	4.75946737067185e-08	1.90378694826874e-08
11477	474678	2.3953292077414117e-06	24	12	1.90378694826874e-08	1.1422721689612439e-07
11478	888639	2.395146775365544e-06	37	6	9.5189347413437e-09	5.7113608448062197e-08
11479	668113	2.394975112725996e-06	35	6	3.80757389653748e-08	5.7113608448062197e-08
11480	1245317	2.3940364205206053e-06	382	19	4.75946737067185e-08	4.283520633604665e-07
11481	899069	2.393961614514282e-06	52	15	9.5189347413437e-09	2.6653017275762357e-07
11482	1071429	2.3939492261228004e-06	64	0	9.5189347413437e-09	0.0
11483	50921	2.393521035037537e-06	59	2	1.90378694826874e-08	1.237461516374681e-07
11484	353483	2.393323892777916e-06	5	2	9.5189347413437e-09	1.90378694826874e-08
11485	1031018	2.3929651263804975e-06	33	9	9.5189347413437e-09	8.56704126720933e-08
11486	2482	2.392650936894316e-06	225	2	9.5189347413437e-09	2.8556804224031098e-08
11487	1454292	2.3919708603478793e-06	124	28	6.663254318940589e-08	2.9508697698165467e-07
11488	1406235	2.391967481050261e-06	8	1	1.90378694826874e-08	9.5189347413437e-09
11489	493000	2.3919350937482914e-06	10	0	1.90378694826874e-08	0.0
11490	60328	2.3918176631560344e-06	8	1	9.5189347413437e-09	9.5189347413437e-09
11491	901186	2.390238807032806e-06	84	81	5.7113608448062197e-08	1.1613100384439314e-06
11492	922523	2.3897830420148706e-06	261	8	5.7113608448062197e-08	1.713408253441866e-07
11493	1497093	2.3897217460996565e-06	49	15	1.90378694826874e-08	1.427840211201555e-07
11494	1757386	2.3892028322323077e-06	150	1	4.75946737067185e-08	9.5189347413437e-09
11495	560066	2.3888957137134145e-06	122	6	9.5189347413437e-09	6.663254318940589e-08
11496	1470611	2.3888594359595643e-06	281	22	2.8556804224031098e-08	2.760491074989673e-07
11497	785430	2.3882814340794376e-06	96	9	9.5189347413437e-09	1.90378694826874e-07
11498	1411406	2.3876033311563993e-06	68	1	1.90378694826874e-08	9.5189347413437e-09
11499	1738747	2.3875310951201138e-06	322	61	3.80757389653748e-08	6.568064971527152e-07
11500	1182856	2.3874678042834063e-06	40	7	9.5189347413437e-09	9.5189347413437e-08
11501	897494	2.387226866042671e-06	36	14	5.7113608448062197e-08	1.523029558614992e-07
11502	35902	2.3863588409139578e-06	229	44	9.5189347413437e-09	4.378709981018102e-07
11503	745830	2.385987501541576e-06	17	2	1.90378694826874e-08	1.90378694826874e-08
11504	4305	2.3845171663078495e-06	234	54	2.8556804224031098e-08	6.66325431894059e-07
11505	660718	2.3844758764024884e-06	86	5	2.8556804224031098e-08	5.7113608448062197e-08
11506	1647011	2.3837093366928146e-06	37	16	1.90378694826874e-08	3.236437812056858e-07
11507	499542	2.383035656674012e-06	39	41	9.5189347413437e-09	4.664278023258413e-07
11508	529085	2.382586494065289e-06	114	8	9.5189347413437e-09	8.56704126720933e-08
11509	968769	2.382396614455804e-06	183	25	7.61514779307496e-08	2.760491074989673e-07
11510	1739800	2.381975096773399e-06	54	13	1.90378694826874e-08	1.237461516374681e-07
11511	41201	2.3817014233618213e-06	62	0	9.5189347413437e-09	0.0
11512	1201961	2.3814029447698224e-06	96	6	2.8556804224031098e-08	8.56704126720933e-08
11513	290633	2.380245996794059e-06	37	22	1.90378694826874e-08	2.2845443379224879e-07
11514	1513147	2.379967850782692e-06	36	25	1.90378694826874e-08	3.046059117229984e-07
11515	89864	2.3789989933765003e-06	74	0	1.90378694826874e-08	0.0
11516	831966	2.377588527085671e-06	230	36	9.5189347413437e-09	3.6171952017106057e-07
11517	1177843	2.3772930941211484e-06	47	5	1.90378694826874e-08	4.75946737067185e-08
11518	1235549	2.3769526724822333e-06	11	44	9.5189347413437e-09	4.949846065498724e-07
11519	219208	2.3760237064065445e-06	18	35	9.5189347413437e-09	3.9027632439509167e-07
11520	1051624	2.375304427167983e-06	217	12	1.90378694826874e-08	1.237461516374681e-07
11521	382805	2.374763604661029e-06	25	8	9.5189347413437e-09	8.56704126720933e-08
11522	1161037	2.374747368413855e-06	144	1	3.80757389653748e-08	9.5189347413437e-09
11523	1406584	2.3744627832786616e-06	198	3	9.5189347413437e-09	2.8556804224031098e-08
11524	50266	2.374248680636667e-06	67	25	1.90378694826874e-08	3.141248464643421e-07
11525	249675	2.3741110310536165e-06	163	4	9.5189347413437e-09	1.3326508637881179e-07
11526	68018	2.3740772877729787e-06	124	27	6.663254318940589e-08	2.9508697698165467e-07
11527	1081454	2.373547724858512e-06	87	2	4.75946737067185e-08	9.5189347413437e-08
11528	437984	2.373175924027421e-06	24	13	9.5189347413437e-09	1.523029558614992e-07
11529	804167	2.3730578686910665e-06	176	50	5.7113608448062197e-08	5.140224760325598e-07
11530	1008237	2.37214407395784e-06	39	55	9.5189347413437e-09	6.758443666354027e-07
11531	261812	2.3718789694795112e-06	50	0	4.75946737067185e-08	0.0
11532	1389125	2.371186923404111e-06	96	0	9.5189347413437e-09	0.0
11533	374339	2.3705471073551456e-06	96	16	1.90378694826874e-08	1.1232342994785566e-06
11534	1734950	2.3703764386266617e-06	41	11	9.5189347413437e-09	1.3326508637881179e-07
11535	1071807	2.370321184270847e-06	54	19	9.5189347413437e-09	6.092118234459968e-07
11536	81749	2.36881874570974e-06	153	18	3.80757389653748e-08	1.90378694826874e-07
11537	620890	2.368797759987552e-06	16	0	9.5189347413437e-09	0.0
11538	586370	2.368588200938991e-06	34	10	9.5189347413437e-09	1.9228248177514272e-06
11539	279737	2.3685760681246427e-06	177	4	4.75946737067185e-08	5.7113608448062197e-08
11540	1508033	2.3685223046354237e-06	24	40	9.5189347413437e-09	4.093141938777791e-07
11541	19425	2.36826131068928e-06	102	27	2.8556804224031098e-08	3.80757389653748e-07
11542	315539	2.367377283592433e-06	83	27	1.1422721689612439e-07	3.141248464643421e-07
11543	1526296	2.3671590704182474e-06	51	16	9.5189347413437e-09	1.523029558614992e-07
11544	618579	2.366264869931719e-06	106	35	9.5189347413437e-09	4.283520633604665e-07
11545	294842	2.3661952464616586e-06	36	2	3.80757389653748e-08	2.8556804224031098e-08
11546	609039	2.3660390391391617e-06	7	34	1.90378694826874e-08	3.6171952017106057e-07
11547	1700506	2.364916643771615e-06	97	1	9.5189347413437e-09	6.663254318940589e-08
11548	1031907	2.3640784359748343e-06	103	1	9.5189347413437e-09	9.5189347413437e-09
11549	148518	2.3639601108626206e-06	369	67	9.5189347413437e-09	7.424769098248086e-07
11550	466861	2.363501101434995e-06	71	38	1.90378694826874e-08	3.80757389653748e-07
11551	1775469	2.3631653085818935e-06	30	0	4.75946737067185e-08	0.0
11552	748653	2.3630432137069994e-06	44	8	1.90378694826874e-08	1.1422721689612439e-07
11553	1019229	2.362519713650024e-06	10	5	9.5189347413437e-09	4.75946737067185e-08
11554	197804	2.3624274361070608e-06	521	4	1.90378694826874e-08	3.80757389653748e-08
11555	1772502	2.3624026948209226e-06	151	0	2.8556804224031098e-08	0.0
11556	1315866	2.3621455558298377e-06	103	1	1.237461516374681e-07	9.5189347413437e-09
11557	1759915	2.361717265353465e-06	120	2	2.8556804224031098e-08	2.8556804224031098e-08
11558	1055927	2.361521777245832e-06	26	49	9.5189347413437e-09	5.425792802565909e-07
11559	831730	2.3614627389286085e-06	46	36	1.90378694826874e-08	3.80757389653748e-07
11560	1508252	2.3613348438727167e-06	20	5	1.90378694826874e-08	5.7113608448062197e-08
11561	851825	2.3607607750406593e-06	51	14	9.5189347413437e-09	1.3326508637881179e-07
11562	1705377	2.360087194412964e-06	146	1	4.75946737067185e-08	9.5189347413437e-09
11563	1511322	2.35922614086043e-06	71	31	9.5189347413437e-09	2.9508697698165467e-07
11564	386239	2.3589092110194594e-06	33	2	5.7113608448062197e-08	2.8556804224031098e-08
11565	185304	2.35798320537887e-06	50	3	7.61514779307496e-08	4.75946737067185e-08
11566	1263571	2.3578368803720982e-06	94	22	9.5189347413437e-09	2.379733685335925e-07
11567	293858	2.3570381379439375e-06	99	2	4.75946737067185e-08	1.90378694826874e-08
11568	1701670	2.3568370697356135e-06	35	5	1.90378694826874e-08	4.75946737067185e-08
11569	1320476	2.356805598251696e-06	78	0	9.5189347413437e-09	0.0
11570	742044	2.3564057336317667e-06	28	0	4.75946737067185e-08	0.0
11571	215840	2.35610888789366e-06	121	2	9.5189347413437e-09	1.90378694826874e-08
11572	259630	2.3560747399492335e-06	17	5	1.90378694826874e-08	5.7113608448062197e-08
11573	503006	2.3549286398028e-06	157	22	1.8085976008553029e-07	2.760491074989673e-07
11574	371740	2.3548562120836675e-06	14	33	1.90378694826874e-08	3.9027632439509167e-07
11575	26778	2.354719464119938e-06	80	4	9.5189347413437e-09	4.75946737067185e-08
11576	551722	2.353028934989261e-06	63	1	3.80757389653748e-08	9.5189347413437e-09
11577	677488	2.35297023034218e-06	28	2	1.90378694826874e-08	2.8556804224031098e-08
11578	1521441	2.352749766669371e-06	75	0	4.75946737067185e-08	0.0
11579	1457908	2.351585009392387e-06	186	1	9.5189347413437e-09	9.5189347413437e-09
11580	1152350	2.3507297134246645e-06	58	3	9.5189347413437e-09	2.8556804224031098e-08
11581	881986	2.3505305833429156e-06	47	44	1.0470828215478069e-07	4.473899328431539e-07
11582	564271	2.3493561496317836e-06	101	24	8.56704126720933e-08	2.474923032749362e-07
11583	1771636	2.3490892845109965e-06	36	0	9.5189347413437e-09	0.0
11584	1492180	2.3490870837079263e-06	59	0	7.61514779307496e-08	0.0
11585	1512229	2.3488423544064182e-06	128	19	1.0470828215478069e-07	1.998976295682177e-07
11586	764960	2.348802960031443e-06	64	0	2.8556804224031098e-08	0.0
11587	208387	2.3486516370718918e-06	25	3	2.8556804224031098e-08	2.8556804224031098e-08
11588	1290547	2.348514292761524e-06	99	48	1.90378694826874e-08	5.140224760325598e-07
11589	450467	2.347251571350416e-06	47	3	4.75946737067185e-08	2.8556804224031098e-08
11590	772743	2.347082563873282e-06	84	1	2.8556804224031098e-08	9.5189347413437e-09
11591	839875	2.3467036494787154e-06	71	4	9.5189347413437e-09	3.80757389653748e-08
11592	213273	2.3465707635694086e-06	98	0	1.8085976008553029e-07	0.0
11593	1471344	2.346256808362268e-06	348	1	1.90378694826874e-08	9.5189347413437e-09
11594	1680682	2.346220935272205e-06	153	5	9.5189347413437e-09	4.75946737067185e-08
11595	229199	2.3461170360691546e-06	33	43	9.5189347413437e-09	4.473899328431539e-07
11596	843104	2.3458075108656113e-06	21	19	3.80757389653748e-08	1.998976295682177e-07
11597	237612	2.3456395185976373e-06	117	44	5.7113608448062197e-08	5.99692888704653e-07
11598	1311862	2.3452921395812723e-06	96	48	3.80757389653748e-08	6.092118234459968e-07
11599	452761	2.3452457310339287e-06	108	0	6.663254318940589e-08	0.0
11600	795129	2.344396639910992e-06	32	63	1.90378694826874e-08	6.853633013767464e-07
11601	783063	2.3442215553776377e-06	22	0	9.5189347413437e-09	0.0
11602	1113653	2.343828399657392e-06	64	0	6.663254318940589e-08	0.0
11603	1463738	2.343706255086945e-06	43	26	9.5189347413437e-09	2.9508697698165467e-07
11604	350334	2.343275941291621e-06	14	0	9.5189347413437e-09	0.0
11605	1201946	2.3431262511859603e-06	110	2	6.663254318940589e-08	1.90378694826874e-08
11606	1384696	2.3430207475264774e-06	144	0	2.8556804224031098e-08	0.0
11607	776295	2.3427791490448194e-06	29	0	1.90378694826874e-08	0.0
11608	1695034	2.3425964965886458e-06	182	2	4.75946737067185e-08	2.8556804224031098e-08
11609	1230266	2.341481654945188e-06	87	13	9.5189347413437e-09	6.092118234459968e-07
11610	1620780	2.3407977305430567e-06	128	5	9.5189347413437e-09	8.56704126720933e-08
11611	871054	2.3407490856958206e-06	99	47	2.8556804224031098e-08	4.949846065498724e-07
11612	856155	2.3403438610555086e-06	84	25	9.5189347413437e-09	3.6171952017106057e-07
11613	778728	2.339884809031694e-06	96	2	3.80757389653748e-08	1.90378694826874e-08
11614	248655	2.339785020360831e-06	217	19	2.8556804224031098e-08	1.90378694826874e-07
11615	874812	2.3396934882511668e-06	108	3	8.56704126720933e-08	3.80757389653748e-08
11616	142266	2.3393261387217707e-06	100	1	2.8556804224031098e-08	4.75946737067185e-08
11617	1246362	2.3392294950694905e-06	134	0	6.663254318940589e-08	0.0
11618	10969	2.3389732151015384e-06	37	4	2.8556804224031098e-08	3.80757389653748e-08
11619	428686	2.338834372825209e-06	36	2	2.8556804224031098e-08	8.56704126720933e-08
